"MUNID","CODEID","SEGMENT","TYPE","GENERIQUE","LIAISON","SPECIFIQUE","DIRECTION","NOM_TOPO","COTE","ORIENTATIO","DIREC_UNIQ","CIV_GAU_DE","CIV_GAU_A","CIV_DRT_DE","CIV_DRT_A","LIMITE_VIT","HIERARCHI","ENTITEID","GEOM"
"81017","776","","Standard","Rue","","Guy-Millette","","Rue Guy-Millette","","","Non","0","0","0","0","40","Rue locale","{C7E798E7-49F5-4860-9CC5-59F6165ED0C6}","LINESTRING (-75.643652 45.4877,-75.643687 45.488001)"
"81017","5732","","Standard","Rue","des","Draveurs","","Rue des Draveurs","","","Non","250","252","249","253","40","Rue locale","{5D3BF222-AF2E-4E8C-A49A-98684BB1AE33}","LINESTRING (-75.832741 45.405124,-75.831981 45.40537,-75.83196320547974 45.40537567056279,-75.83194520123571 45.40538100515361,-75.831927 45.405386,-75.83191145310465 45.40538991475815,-75.83189578380023 45.405393582042166,-75.83188 45.405397,-75.831785 45.405418)"
"81017","7439","","Standard","Rue","de la","Baie","","Rue de la Baie","","","Non","140","140","141","141","40","Collectrice secondaire","{A03EC7E8-AF47-4AF4-A669-A3BFA17F1D9C}","LINESTRING (-75.69475 45.463558,-75.69477675657095 45.46359796804215,-75.6947984782376 45.46363940629854,-75.694815 45.463682,-75.694884 45.464051)"
"81017","3572","","Standard","Rue","","Saint-Louis","","Rue Saint-Louis","","","Non","1068","1080","1063","1079","50","Collectrice principale","{F5037570-CA31-4FC0-8422-AABCDB051075}","LINESTRING (-75.69475 45.463558,-75.694825 45.463522,-75.696423 45.462746)"
"81017","1065","","Standard","Chemin","","Baillie","","Chemin Baillie","","","Non","530","540","535","535","70","Rue locale","{58617D09-B7E6-4449-8FB6-401794454D1C}","LINESTRING (-75.887453 45.466842,-75.884883 45.467022)"
"81017","3774","","Standard","Rue","","Saint-François-Xavier","","Rue Saint-François-Xavier","","","Non","50","54","49","55","40","Rue locale","{12EE6E6D-1C2F-4953-94B1-6B016F3BFD58}","LINESTRING (-75.710783 45.460115,-75.711923 45.460067)"
"81017","3803","","Cul-de-sac carré","Rue","","Ernest-Charron","","Rue Ernest-Charron","","","Non","5","5","8","2","40","Rue locale","{334C8517-29EF-4C37-9DB1-DEAB234C7D72}","LINESTRING (-75.710783 45.460115,-75.71068 45.459457)"
"81017","425","","Standard","Rue","des","Châtaigniers","","Rue des Châtaigniers","","","Non","114","128","109","123","40","Rue locale","{7AFCDACA-4498-4482-B0B6-D69F14EFBD63}","LINESTRING (-75.435298 45.558292,-75.43574 45.558597,-75.43579228618749 45.55863070171129,-75.43584952055936 45.558660155657044,-75.435911 45.558685,-75.436259 45.558807)"
"81017","427","","Standard","Rue","des","Peupliers","","Rue des Peupliers","","","Non","251","257","0","0","40","Rue locale","{F09716CD-6566-4425-A284-06CC64730B9B}","LINESTRING (-75.435298 45.558292,-75.436054 45.557771)"
"81017","6971","","Standard","Rue","de","Beauvallon","","Rue de Beauvallon","","","Non","83","87","86","96","40","Rue locale","{4195B88E-7C7C-46E5-986E-59168F10CC14}","LINESTRING (-75.734783 45.490789,-75.734205 45.490348,-75.73413107672094 45.490318051176594,-75.73404597373731 45.49031624047482,-75.73397 45.490343,-75.733377 45.490722)"
"81017","2540","","Standard","Rue","","Du Barry","","Rue Du Barry","","","Non","125","153","126","152","40","Collectrice secondaire","{B55F0776-3EF4-497C-9F62-D4CB8D8A0274}","LINESTRING (-75.711831 45.485063,-75.712109 45.486751)"
"81017","8183","","Standard","Boulevard","","Maloney","Est","Boulevard Maloney Est","","","Oui","0","0","873","867","70","Artère principale","{813E5B92-AC9C-4E59-8B17-7E7C461A1748}","LINESTRING (-75.600749 45.488159,-75.603086 45.487159)"
"81017","2151","","Standard","Rue","","Mitchell","","Rue Mitchell","","","Non","7","11","8","14","40","Rue locale","{38165310-0008-4D25-9F6E-036370E3ED45}","LINESTRING (-75.600749 45.488159,-75.60077809826991 45.48819450692638,-75.60080022996529 45.4882323990715,-75.600815 45.488272,-75.600961 45.489445)"
"81017","6024","","Standard","Chemin","d'","Aylmer","","Chemin d'Aylmer","","","Oui","0","0","0","0","50","Artère principale","{25C2CA83-DE32-413A-ACA8-3B03C66FAEAD}","LINESTRING (-75.83184 45.39572,-75.83092 45.395795)"
"81017","2275","","Standard","Rue","de","Rayol","","Rue de Rayol","","","Non","0","0","376","392","40","Rue locale","{086BBFBA-FB1C-4E68-AD10-5016A2F18B8C}","LINESTRING (-75.729638 45.489808,-75.728796 45.489467)"
"81017","12108","","Autre","Ruelle","","Sans nom","","Ruelle Sans nom","","","Oui","0","0","0","0","40","Rue locale","{A290128E-27D1-438D-B3EA-BE3045754523}","LINESTRING (-75.767416 45.436277,-75.767333 45.436319,-75.767152 45.436399)"
"81017","12833","","Standard","Boulevard","du","Plateau","","Boulevard du Plateau","","","Oui","0","0","0","0","50","Artère secondaire","{03A1C52A-6084-4685-A6B6-3B4548D95C3D}","LINESTRING (-75.767416 45.436277,-75.767524 45.436325)"
"81017","5638","","Jointure","Chemin","","Eardley","","Chemin Eardley","","","Oui","0","0","0","0","50","Artère principale","{625CD378-AEF9-4460-8F6A-4534B6EAFC64}","LINESTRING (-75.865848 45.407797,-75.86574 45.407737)"
"81017","13287","","Standard","Rue","des","Hautes-Rives","","Rue des Hautes-Rives","","","Oui","0","0","0","0","40","Collectrice secondaire","{5F3586D1-BA8D-40D2-945A-D520B09AB561}","LINESTRING (-75.865848 45.407797,-75.865963 45.407729,-75.866275 45.407491,-75.86638282485599 45.40738776309547,-75.86647257521352 45.40727624492733,-75.866543 45.407158)"
"81017","813","","Standard","Rue","","Berri","","Rue Berri","","","Non","149","151","146","150","40","Collectrice secondaire","{549DC9A1-6CE4-482A-A603-FAD26DC5564F}","LINESTRING (-75.735093 45.438075,-75.735086 45.438754)"
"81017","814","","Standard","Rue","","Sherbrooke","","Rue Sherbrooke","","","Non","47","77","58","70","40","Rue locale","{4E4234B9-1231-400F-A55B-448049B7B3C3}","LINESTRING (-75.735093 45.438075,-75.737164 45.438059)"
"81017","1429","","Standard","Chemin","des","Érables","","Chemin des Érables","","","Non","317","345","302","334","50","Collectrice principale","{EADAA240-9F5E-430F-9D46-D7ECED16A8CD}","LINESTRING (-75.739932 45.516069,-75.740336 45.519792,-75.740379 45.520451)"
"81017","6140","","Standard","Place","","Samuel-De Champlain","","Place Samuel-De Champlain","","","Oui","0","0","0","0","50","Artère principale","{8E909708-2182-443D-A4C5-6376B28DD0A2}","LINESTRING (-75.766657 45.413988,-75.766601 45.413919,-75.76639487547705 45.41372703650119,-75.76616313205926 45.413550135681554,-75.765908 45.41339,-75.76587236407961 45.41337000339582,-75.76583636202643 45.41335033560751,-75.7658 45.413331,-75.764845 45.41279)"
"81017","5665","","Standard","Rue","des","Hautes-Rives","","Rue des Hautes-Rives","","","Non","0","0","264","270","40","Collectrice secondaire","{E6645670-1635-41DB-A2B5-2BC0AD4D9D49}","LINESTRING (-75.866774 45.406506,-75.866711 45.40673,-75.866649 45.406929,-75.86661179796161 45.407004895283485,-75.86657646112828 45.40708123617815,-75.866543 45.407158)"
"81017","5666","","Standard","Rue","du","Grand-Hunier","","Rue du Grand-Hunier","","","Non","76","108","77","107","40","Rue locale","{7DB8BA5A-5DDE-4E48-930D-AD7FCF2864CF}","LINESTRING (-75.866774 45.406506,-75.867716 45.406684,-75.86789612015833 45.40669811603637,-75.86807726630154 45.406697446364866,-75.868257 45.406682,-75.869099 45.406616)"
"81017","7976","","Standard","Boulevard","","Alexandre-Taché","","Boulevard Alexandre-Taché","","","Oui","0","0","0","0","50","Artère principale","{467281E2-7D21-4A83-94D9-D14979CDE01E}","LINESTRING (-75.742 45.422468,-75.743159 45.422241)"
"81017","3007","","Standard","Rue","de","Touraine","","Rue de Touraine","","","Non","23","25","16","16","40","Collectrice secondaire","{75FB698A-4E31-44CA-B4F1-B34AF17F1401}","LINESTRING (-75.72084 45.480468,-75.720926 45.481024)"
"81017","2880","","Standard","Rue","de","Salernes","","Rue de Salernes","","","Non","120","140","0","0","40","Rue locale","{815E41DF-9A32-4B53-977F-DA2AB7C5A5E7}","LINESTRING (-75.723909 45.483138,-75.72422 45.482912,-75.72437528578082 45.48282106265709,-75.72453885960975 45.48273760662191,-75.72471 45.482662)"
"81017","2865","","Standard","Rue","de","Camarat","","Rue de Camarat","","","Non","3","19","4","20","40","Rue locale","{C3C7B3B4-5BEF-4A2B-86D6-FD768D72C19D}","LINESTRING (-75.723909 45.483138,-75.724727 45.483895)"
"81017","13183","","Standard","Corridor","du","Rapibus","","Corridor du Rapibus","","","Non","0","0","0","0","70","Autre","{21E0345B-891D-43B6-A63C-6FC3176F20E0}","LINESTRING (-75.660328 45.486427,-75.659374 45.486639,-75.656318 45.487342,-75.651876 45.488364)"
"81017","13181","","Standard","Corridor","du","Rapibus","","Corridor du Rapibus","","","Oui","0","0","0","0","50","Autre","{D0598BB6-A8A4-497E-909C-C467330EAE22}","LINESTRING (-75.660328 45.486427,-75.66054 45.486396,-75.660974 45.486322,-75.661198 45.486309,-75.66196 45.486141,-75.662319 45.485985)"
"81017","13182","","Bretelle","Corridor","du","Rapibus","","Corridor du Rapibus","","","Non","0","0","0","0","50","Autre","{B7C243D2-DA09-46DA-8F0F-566C5904E5F2}","LINESTRING (-75.660328 45.486427,-75.660341 45.486557)"
"81017","8132","","Standard","Boulevard","de la","Carrière","","Boulevard de la Carrière","","","Oui","0","0","860","1000","50","Artère secondaire","{005E2612-171D-4501-B562-E9ADA2CC10DC}","LINESTRING (-75.73046 45.454899,-75.73068960594958 45.455067751914775,-75.73096143631734 45.45520180987255,-75.731265 45.455296,-75.731468 45.455366,-75.7316125755011 45.45541862574499,-75.73174994288944 45.45548012355389,-75.731879 45.45555,-75.73210172533686 45.455707546639715,-75.73228254382133 45.45588971200303,-75.732416 45.456091,-75.732515 45.4563,-75.733344 45.458308,-75.73340133746008 45.458424602002346,-75.73346234756733 45.45854028783413,-75.733527 45.458655,-75.7335960111597 45.458770132861,-75.7336686901753 45.458884152234084,-75.733745 45.458997,-75.734107 45.459501)"
"81017","13409","","Standard","Ruelle","","Sans nom","","Ruelle Sans nom","","","Non","0","0","0","0","40","Rue locale","{B1D91891-1D87-4C3C-8A4B-EDECFAC7D29F}","LINESTRING (-75.73046 45.454899,-75.730316 45.454966,-75.730055 45.455)"
"81017","4275","","Standard","Boulevard","","Gréber","","Boulevard Gréber","","","Oui","0","0","33","43","50","Artère principale","{0EB515EC-D7D9-4A1C-879E-ABE5CCFC922F}","LINESTRING (-75.699735 45.459775,-75.699798 45.460404)"
"81017","4321","","Standard","Montée","","Paiement","","Montée Paiement","","","Oui","0","0","318","348","50","Artère principale","{587AA449-7C51-440E-AD70-CFF1C27BFB3F}","LINESTRING (-75.674665 45.48638,-75.67494 45.488374)"
"81017","4582","","Jointure","Montée","","Paiement","","Montée Paiement","","","Oui","0","0","0","0","50","Artère principale","{C9A4096A-6289-40E6-BAC7-8624C7C69E8F}","LINESTRING (-75.674665 45.48638,-75.674826 45.486422)"
"81017","6376","","Standard","Rue","","Côté","","Rue Côté","","","Non","0","0","61","63","40","Rue locale","{22067A79-8C99-4269-A636-4432ABB296FC}","LINESTRING (-75.808627 45.381903,-75.808579 45.381603,-75.80851 45.38125)"
"81017","6369","","Standard","Rue","des","Ursulines","","Rue des Ursulines","","","Non","2","8","1","11","40","Rue locale","{E271290F-CDF1-4A20-B32D-735AED2F0953}","LINESTRING (-75.808627 45.381903,-75.807586 45.381942)"
"81017","1180","","Standard","Rue","","Samuel-Edey","","Rue Samuel-Edey","","","Non","370","390","0","0","50","Collectrice principale","{A6694AA8-7F70-4F13-B5F1-F5CDDC6CE56E}","LINESTRING (-75.829332 45.409277,-75.829429 45.410004,-75.82953 45.410685)"
"81017","7855","","Standard","Boulevard","","Saint-Raymond","","Boulevard Saint-Raymond","","","Oui","0","0","17","17","50","Artère principale","{16D55D6E-8616-49E1-8371-F4900D320F78}","LINESTRING (-75.735114 45.4474,-75.734439 45.447442,-75.73375 45.447495)"
"81017","11979","","Standard","Rue","","Achbar","","Rue Achbar","","","Non","0","0","262","278","40","Rue locale","{C21EE1EE-6B12-423D-B886-716FBD237897}","LINESTRING (-75.628497 45.487224,-75.6288 45.487344,-75.62883786016893 45.48735951453096,-75.62887092216026 45.48737975656646,-75.628898 45.487404,-75.629017 45.487547,-75.62904106708343 45.487570019800465,-75.62907658273535 45.48758387090471,-75.629117 45.487586)"
"81017","4326","","Viaduc","Autoroute","de la","Gatineau","","Autoroute de la Gatineau","","","Oui","0","0","0","0","70","Autoroute","{3F70B60A-1934-4E17-86BD-4E60A5F36089}","LINESTRING (-75.701812 45.436772,-75.706929 45.43811,-75.708428 45.43849,-75.708573 45.438527)"
"81017","12451","","Standard","Chemin","","Barnes","","Chemin Barnes","","","Non","1","15","0","0","40","Rue locale","{192678CC-7590-4C88-B4C2-327C78FF4A16}","LINESTRING (-75.840156 45.485742,-75.84022 45.485734,-75.840322 45.485716,-75.840399 45.485708,-75.840489 45.48569,-75.840668 45.485664,-75.84086 45.485647,-75.841078 45.485631,-75.841296 45.485614,-75.841475 45.485615,-75.841666 45.485625,-75.841833 45.485626,-75.841999 45.485609,-75.842115 45.485583,-75.84223 45.485547,-75.843127 45.485436,-75.844221 45.485384)"
"81017","13428","","Standard","Boulevard","d'","Amsterdam","","Boulevard d'Amsterdam","","","Oui","0","0","0","0","40","Collectrice principale","{F7BF70E1-3A5D-489B-B462-B231E4583E6B}","LINESTRING (-75.814662 45.427218,-75.814798 45.42717,-75.815379 45.427022,-75.815434 45.426968)"
"81017","11508","","Standard","Rue","du","Dôme","","Rue du Dôme","","","Non","0","0","191","209","40","Collectrice secondaire","{29FEFCD9-ACDC-4CE7-BF54-2117EC74A205}","LINESTRING (-75.748385 45.475837,-75.748743 45.476434)"
"81017","3631","","Standard","Rue","","Georges-Bilodeau","","Rue Georges-Bilodeau","","","Non","1","3","2","6","40","Rue locale","{26181C14-DDF6-4C81-8675-7487829252E1}","LINESTRING (-75.748388 45.462004,-75.748458 45.462572,-75.74845440372196 45.46260836594843,-75.74844332513338 45.46264395171781,-75.748425 45.462678,-75.7484149682559 45.4626925117744,-75.74840361903789 45.462706531396655,-75.748391 45.46272)"
"81017","3648","","Jointure","Rue","","Philias-Fortin","","Rue Philias-Fortin","","","Non","0","0","0","0","40","Rue locale","{44FC3B7B-102D-4787-B6A2-36C03498DF9D}","LINESTRING (-75.748388 45.462004,-75.748485 45.461854)"
"81017","3650","","Standard","Boulevard","du","Mont-Bleu","","Boulevard du Mont-Bleu","","","Oui","0","0","52","84","50","Collectrice principale","{E6A4ACD2-A746-4751-A8C2-5045B91F89C5}","LINESTRING (-75.748388 45.462004,-75.75109 45.461842)"
"81017","8002","","Jointure","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Non","0","0","0","0","50","Artère secondaire","{194BD76A-8D20-4ABE-847E-98CB5F7C0BD3}","LINESTRING (-75.733542 45.423369,-75.733542 45.423423)"
"81017","8000","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Non","3","13","0","0","50","Artère secondaire","{59153772-7AB9-43F2-9AF9-03F62603E1EF}","LINESTRING (-75.733542 45.423423,-75.733543 45.423717,-75.733526 45.424483)"
"81017","7999","","Standard","Boulevard","","Alexandre-Taché","","Boulevard Alexandre-Taché","","","Oui","0","0","190","190","50","Artère principale","{6C015857-8A05-430E-9D32-739758E96B86}","LINESTRING (-75.733542 45.423423,-75.734479 45.423308)"
"81017","5305","","Standard","Boulevard","","Alexandre-Taché","","Boulevard Alexandre-Taché","","","Oui","0","0","0","0","50","Artère principale","{853491B5-EDD9-4DA8-886C-25E5EC07DCAB}","LINESTRING (-75.733542 45.423369,-75.732196 45.423517)"
"81017","6946","","Standard","Rue","","Jeanne-Mance","","Rue Jeanne-Mance","","","Non","343","359","356","388","40","Rue locale","{EB4351F7-004B-474E-B36F-BA8F68A08660}","LINESTRING (-75.647199 45.490152,-75.647294 45.490892,-75.64727952526475 45.49095013289635,-75.64722468862905 45.4909946646609,-75.647145 45.491013,-75.646787 45.491024,-75.64672043465701 45.49102827321549,-75.6466548731633 45.49103730464575,-75.646591 45.491051,-75.645156 45.491386)"
"81017","2216","","Cul-de-sac carré","Rue","","Garnier","","Rue Garnier","","","Non","243","287","236","290","40","Rue locale","{B4E7E23D-A24F-44B5-B518-572B84C899C5}","LINESTRING (-75.647199 45.490152,-75.644479 45.490777)"
"81017","2179","","Standard","Rue","","Duquette","Est","Rue Duquette Est","","","Non","0","0","160","160","40","Rue locale","{AC18BBC8-F455-4672-B256-DC90BCAB72EB}","LINESTRING (-75.651857 45.490833,-75.65065 45.490937)"
"81017","2180","","Standard","Rue","","Main","","Rue Main","","","Non","365","399","368","400","50","Collectrice principale","{0D07E516-4A78-40FE-9689-6E7CADC12C1E}","LINESTRING (-75.651857 45.490833,-75.652013 45.492193)"
"81017","2181","","Standard","Rue","","Duquette","Ouest","Rue Duquette Ouest","","","Non","0","0","161","161","40","Collectrice secondaire","{7E0541E8-AF61-4724-B97C-DEFD42F54685}","LINESTRING (-75.651857 45.490833,-75.652818 45.490758)"
"81017","6272","","Standard","Rue","","Chartrand","","Rue Chartrand","","","Non","45","137","56","136","40","Rue locale","{672371E7-3E36-4E8A-8ED6-C03647EE4AEC}","LINESTRING (-75.846393 45.387345,-75.846867 45.387311,-75.847209 45.387289,-75.8472749143874 45.38730437843639,-75.8473281159164 45.38733587934172,-75.847361 45.387379,-75.847637 45.389501,-75.84764132476323 45.389524166994946,-75.84763723696976 45.38954733115796,-75.847625 45.389569,-75.8476027353057 45.38958498526086,-75.8475750015399 45.38959594181031,-75.847544 45.389601,-75.846846 45.389653,-75.84683383534826 45.38965487333059,-75.84682146041635 45.38965587670345,-75.846809 45.389656,-75.84675387946324 45.38964497196685,-75.84671154420148 45.3896177051881,-75.846691 45.38958,-75.846691 45.389573,-75.846631 45.389093,-75.846393 45.387345)"
"81017","5945","","Standard","Rue","","Derwin","","Rue Derwin","","","Non","9","15","12","16","40","Rue locale","{EB340804-5E00-4625-A086-2A74099F773D}","LINESTRING (-75.857469 45.397477,-75.856483 45.397537)"
"81017","5946","","Standard","Rue","","Metcalfe","","Rue Metcalfe","","","Non","13","13","12","14","40","Rue locale","{327ED7BC-7617-4E65-BB44-06A357DACF68}","LINESTRING (-75.857469 45.397477,-75.857548 45.39803)"
"81017","6252","","Standard","Rue","","Glenholm","","Rue Glenholm","","","Non","0","0","28","28","40","Collectrice secondaire","{2045D7F4-2FB0-4B6B-8B6E-4AA396B8C703}","LINESTRING (-75.841222 45.388746,-75.840161 45.388408,-75.840024 45.388366)"
"81017","6243","","Standard","Rue","","Lake","","Rue Lake","","","Non","0","0","0","0","40","Collectrice secondaire","{3A2CC69F-D848-40EC-A36B-EC9BC7C24965}","LINESTRING (-75.841222 45.388746,-75.841149 45.389082)"
"81017","4091","","Standard","Rue","","Corbeil","","Rue Corbeil","","","Non","87","93","86","88","40","Collectrice secondaire","{49F02E0B-6DA7-4893-82B5-C8BD5C921B5D}","LINESTRING (-75.750728 45.452908,-75.750805 45.453676)"
"81017","2731","","Jointure","Boulevard","","Lionel-Émond","","Boulevard Lionel-Émond","","","Non","0","0","0","0","40","Rue locale","{0432E08E-7296-4152-A553-8EDC56B4E215}","LINESTRING (-75.747699 45.444956,-75.74752 45.444965)"
"81017","2736","","Autre","Ruelle","","Sans nom","","Ruelle Sans nom","","","Non","0","0","0","0","40","Rue locale","{4487832A-F54C-4D07-9E51-14840F8EEC3E}","LINESTRING (-75.747699 45.444956,-75.747793 45.444905,-75.748418 45.444899,-75.749062 45.444866,-75.74909138625443 45.444868767097546,-75.74911583512399 45.44488063199012,-75.74913 45.444899,-75.749187 45.445216,-75.74920003815576 45.44523807654611,-75.74922595309373 45.44525355352295,-75.749259 45.445259,-75.750874 45.445166)"
"81017","3886","","Standard","Boulevard","","Lionel-Émond","","Boulevard Lionel-Émond","","","Oui","0","0","0","0","50","Collectrice secondaire","{DEF6F89C-F5DF-489D-9CAF-184C18BC1FF3}","LINESTRING (-75.747699 45.444956,-75.747584 45.443836)"
"81017","936","","Standard","Rue","des","Hauts-Bois","","Rue des Hauts-Bois","","","Non","153","171","150","172","40","Rue locale","{978C813C-6396-4F5B-8F9B-E419D28A0732}","LINESTRING (-75.482726 45.527999,-75.481892 45.528507,-75.481566 45.528696,-75.48140995292616 45.52876468233915,-75.48124661442644 45.52882447291471,-75.481077 45.528875,-75.48044 45.529029,-75.480325 45.529055)"
"81017","937","","Standard","Rue","de la","Forteresse","","Rue de la Forteresse","","","Non","140","156","139","155","40","Collectrice secondaire","{D77A89D0-8BD7-41BF-A442-1BF0C1E7E460}","LINESTRING (-75.482726 45.527999,-75.48276049321062 45.52806515117474,-75.48279283217359 45.52813182944889,-75.482823 45.528199,-75.482912 45.52842,-75.48294096029421 45.52850527517949,-75.48296464180808 45.52859132913128,-75.482983 45.528678,-75.48301246416088 45.528863522259236,-75.48303313845713 45.52904959092545,-75.483045 45.529236,-75.483041 45.529327,-75.48302251485731 45.529467257953826,-75.48298979227363 45.52960616198249,-75.482943 45.529743,-75.482879 45.529877)"
"81017","7332","","Standard","Rue","de","Rouen","","Rue de Rouen","","","Non","27","67","24","72","40","Rue locale","{2F6135EE-3C6D-4969-8B66-E3E8BB570E41}","LINESTRING (-75.726924 45.47512,-75.726495 45.475855,-75.72646591794542 45.475948760071994,-75.72648182860135 45.47604422400758,-75.726541 45.476131,-75.7272 45.476656,-75.72722553869171 45.476676917273295,-75.72726013755518 45.47668984816166,-75.727299 45.476693,-75.72733541787096 45.47668630238609,-75.7273660670908 45.47667097777617,-75.727387 45.476649,-75.727542 45.476462,-75.72757515440021 45.476399278232996,-75.72759529044988 45.47633383607153,-75.727602 45.476267,-75.727461 45.475413,-75.72741951707548 45.47533381032653,-75.72734749048116 45.4752662425214,-75.727251 45.475216,-75.726924 45.47512)"
"81017","2214","","Standard","Rue","de","Varennes","","Rue de Varennes","","","Non","170","178","183","183","50","Rue locale","{71CAD8CE-08A8-437B-99A9-2F859C67C7BA}","LINESTRING (-75.705124 45.490572,-75.702786 45.49079)"
"81017","2215","","Standard","Rue","de","Villebois","","Rue de Villebois","","","Non","15","45","18","18","50","Rue locale","{AD8E6B2B-4C3F-4C69-A2ED-C2765D0DCAA5}","LINESTRING (-75.705124 45.490572,-75.705644 45.493508,-75.7056507119579 45.49359850027162,-75.70564267684875 45.49368889524942,-75.70562 45.493778,-75.705535 45.494008)"
"81017","12398","","Standard","Rue","des","Beaux-Arts","","Rue des Beaux-Arts","","","Non","0","0","42","66","40","Rue locale","{95390758-2623-4F44-878C-389C84BFA44E}","LINESTRING (-75.8065 45.437246,-75.805544 45.437303)"
"81017","12399","","Standard","Rue","du","Carnavalet","","Rue du Carnavalet","","","Non","10","78","11","79","40","Rue locale","{CFB36DDD-B225-4D77-8B4E-CEB98125CAE5}","LINESTRING (-75.8065 45.437246,-75.806762 45.439021)"
"81017","1259","","Standard","Boulevard","","Lorrain","","Boulevard Lorrain","","","Non","1611","1699","1488","1836","90","Collectrice principale","{ECB98286-9D55-4CD1-A536-95AD49272C2A}","LINESTRING (-75.628984 45.54045,-75.629093 45.542892,-75.629177 45.544575,-75.629266 45.546386,-75.629371 45.548645,-75.629437 45.549826,-75.62947445351905 45.55036585280324,-75.6295408182654 45.550904441071296,-75.629636 45.551441,-75.629893 45.552628)"
"81017","7670","","Standard","Chemin","","Valiquette","","Chemin Valiquette","","","Non","64","108","31","349","50","Rue locale","{10AB3BDF-7248-4CFF-B492-A7750C8D5E77}","LINESTRING (-75.628984 45.54045,-75.630709 45.540346,-75.63173 45.540272,-75.633921 45.540127,-75.635719 45.540004,-75.637722 45.539882,-75.63809836891613 45.539846130092414,-75.63847224509955 45.53979943725951,-75.638843 45.539742,-75.63947277194241 45.539644971219936,-75.64011233140994 45.539586161153956,-75.640757 45.539566,-75.64100631581674 45.539561456276296,-75.64125563625512 45.53956779776,-75.641504 45.539585,-75.64183579073227 45.539594946413324,-75.64216735035296 45.5395839167082,-75.642496 45.539552,-75.646014 45.539203,-75.647758 45.539034,-75.64789026517411 45.53903149285616,-75.64801759730535 45.5390573034233,-75.648128 45.539109,-75.64834 45.539247,-75.64846228725338 45.53932961290526,-75.64859464922017 45.53940415007343,-75.648736 45.53947,-75.65006 45.540042,-75.651055 45.540479,-75.652118 45.540904,-75.652741 45.541024,-75.652876 45.54105,-75.653168 45.541072,-75.653324 45.541106,-75.654939 45.541464,-75.65510439390968 45.54149706486619,-75.65527226276356 45.54152309621928,-75.655442 45.541542,-75.65566585264528 45.54153652895454,-75.65588517826292 45.54150524477902,-75.656094 45.541449,-75.65834 45.540845,-75.6589 45.540737,-75.661752 45.540265,-75.662019 45.540233)"
"81017","429","","Standard","Rue","des","Liards","","Rue des Liards","","","Non","98","106","101","105","40","Collectrice secondaire","{8183E9B5-6BF0-4BD2-896E-D462F992E7FA}","LINESTRING (-75.435398 45.557276,-75.436054 45.557771)"
"81017","6490","","Standard","Rue","de","Castagnier","","Rue de Castagnier","","","Non","147","211","160","188","40","Rue locale","{3FA55455-4B49-4B9E-9585-DFB0DB28D990}","LINESTRING (-75.641118 45.510152,-75.639728 45.51015,-75.639676119118 45.510140849806355,-75.63962885200955 45.510123167147086,-75.639589 45.510098,-75.63956053699059 45.5100688442536,-75.63954221679897 45.51003593576129,-75.639535 45.510001,-75.639427 45.509475)"
"81017","677","","Standard","Rue","de","Gallichan","","Rue de Gallichan","","","Non","8","84","7","83","40","Rue locale","{C4ED0F78-0F13-4F70-A6EB-136F04EFD551}","LINESTRING (-75.641118 45.510152,-75.64109 45.50948,-75.64104496746072 45.509398398374884,-75.64094573008384 45.50934544708797,-75.640822 45.509337,-75.639427 45.509475)"
"81017","11793","","Standard","Rue","de","Vénus","","Rue de Vénus","","","Non","6","66","7","59","40","Rue locale","{1AF9EB60-BA4C-47E4-8C70-E95D632AF166}","LINESTRING (-75.793066 45.439931,-75.793311 45.441777,-75.793311 45.441783,-75.793312 45.441788,-75.793313 45.441794,-75.793313 45.4418,-75.793313 45.441805,-75.793313 45.441811,-75.793313 45.441817,-75.793313 45.441822,-75.793313 45.441828,-75.793312 45.441834,-75.793312 45.441839,-75.793311 45.441845,-75.79331 45.44185,-75.793309 45.441856,-75.793308 45.441862,-75.793307 45.441867,-75.793305 45.441873,-75.793304 45.441878,-75.793302 45.441884,-75.7933 45.441889,-75.793298 45.441895,-75.793296 45.4419,-75.793294 45.441905,-75.793292 45.441911,-75.793289 45.441916,-75.793287 45.441922,-75.793284 45.441927,-75.793281 45.441932,-75.793278 45.441937,-75.793275 45.441943,-75.793272 45.441948,-75.793268 45.441953,-75.793265 45.441958,-75.793261 45.441963,-75.793257 45.441968,-75.793253 45.441973,-75.793249 45.441978,-75.793245 45.441982,-75.793241 45.441987,-75.793237 45.441992,-75.793232 45.441997,-75.793227 45.442001,-75.793223 45.442006,-75.793218 45.44201,-75.793215 45.442013,-75.79299 45.44222)"
"81017","11791","","Standard","Rue","de","Ganymède","","Rue de Ganymède","","","Non","0","0","0","0","40","Rue locale","{F855166C-6ED9-4090-B4F4-D879E61AF048}","LINESTRING (-75.793066 45.439931,-75.794016 45.439752)"
"81017","13459","","Standard","Rue","de la","Bonne-Renommée","","Rue de la Bonne-Renommée","","","Oui","0","0","30","20","70","Collectrice principale","{851613BB-927D-4846-8111-BED4A0FE7E3F}","LINESTRING (-75.781994 45.402463,-75.780488 45.401456)"
